Ano,Mês,Nome Vereador,Especificação,Credor,CNPJ,Valor Total,Saldo
"2023,1,DANILO LOPES,Vale Combustível,NA,NA,""5.192,00"",""18.408,00"""
"2023,1,DANILO LOPES,Vale Alimentação,NA,NA,""4.720,00"",""13.688,00"""
"2023,1,DANILO LOPES,Vale Restaurante,NA,NA,""2.360,00"",""11.328,00"""
"2023,1,DANILO LOPES,Passcard´s Eletrônicos,NA,NA,""343,20"",""10.984,80"""
"2023,1,DANILO LOPES,Despesas com Serviço Gráfico,NA,NA,""1.494,00"",""9.490,80"""
"2023,1,DANILO LOPES,Despesas com Locação de Veículo,NA,NA,""5.400,00"",""4.090,80"""
"2023,1,DIDI MANGUEIRA,Vale Combustível,NA,NA,""5.100,00"",""18.500,00"""
"2023,1,DIDI MANGUEIRA,Vale Alimentação,NA,NA,""4.720,00"",""13.780,00"""
"2023,1,DIDI MANGUEIRA,Vale Restaurante,NA,NA,""2.360,00"",""11.420,00"""
"2023,1,DIDI MANGUEIRA,Passcard´s Eletrônicos,NA,NA,""0,00"",""11.420,00"""
"2023,1,DIDI MANGUEIRA,Despesas com Operadora Tim,NA,NA,""831,24"",""10.588,76"""
"2023,1,DIDI MANGUEIRA,Despesas com Serviço Gráfico,NA,NA,""2.405,00"",""8.183,76"""
"2023,1,DIDI MANGUEIRA,Despesas com Locação de Veículo,NA,NA,""4.998,42"",""3.185,34"""
"2023,1,DIDI MANGUEIRA,Despesas com Locação de Veículo,NA,NA,""3.148,00"",""37,34"""
"2023,1,DIDI MARAVILHA ( SUPLENTE),Vale Combustível,NA,NA,""5.192,00"",""18.408,00"""
"2023,1,DIDI MARAVILHA ( SUPLENTE),Vale Alimentação,NA,NA,""4.720,00"",""13.688,00"""
"2023,1,DIDI MARAVILHA ( SUPLENTE),Vale Restaurante,NA,NA,""2.360,00"",""11.328,00"""
"2023,1,DIDI MARAVILHA ( SUPLENTE),Passcard´s Eletrônicos,NA,NA,""195,00"",""11.133,00"""
"2023,1,DIDI MARAVILHA ( SUPLENTE),Despesas com Operadora Claro,NA,NA,""1.650,16"",""9.482,84"""
"2023,1,DIDI MARAVILHA ( SUPLENTE),Despesas com Locação de Veículo,NA,NA,""9.440,00"",""42,84"""
"2023,1,EMANUEL ACRÍZIO,Vale Combustível,NA,NA,""5.192,00"",""18.408,00"""
"2023,1,EMANUEL ACRÍZIO,Vale Alimentação,NA,NA,""4.720,00"",""13.688,00"""
"2023,1,EMANUEL ACRÍZIO,Vale Restaurante,NA,NA,""2.360,00"",""11.328,00"""
"2023,1,EMANUEL ACRÍZIO,Passcard´s Eletrônicos,NA,NA,""0,00"",""11.328,00"""
"2023,1,EMANUEL ACRÍZIO,Despesas com Operadora Tim,NA,NA,""754,36"",""10.573,64"""
"2023,1,EMANUEL ACRÍZIO,Despesas com Serviço Gráfico,NA,NA,""5.450,90"",""5.122,74"""
"2023,1,EMANUEL ACRÍZIO,Despesas com Locação de Veículo,NA,NA,""5.040,00"",""82,74"""
"2023,1,ERIVALDO XAVIER( CÔNSUL DO POVO),Vale Combustível,NA,NA,""5.192,00"",""18.408,00"""
"2023,1,ERIVALDO XAVIER( CÔNSUL DO POVO),Vale Alimentação,NA,NA,""4.720,00"",""13.688,00"""
"2023,1,ERIVALDO XAVIER( CÔNSUL DO POVO),Vale Restaurante,NA,NA,""300,00"",""13.388,00"""
"2023,1,ERIVALDO XAVIER( CÔNSUL DO POVO),Passcard´s Eletrônicos,NA,NA,""468,00"",""12.920,00"""
"2023,1,ERIVALDO XAVIER( CÔNSUL DO POVO),Despesas com Serviço Gráfico,NA,NA,""3.469,16"",""9.450,84"""
"2023,1,ERIVALDO XAVIER( CÔNSUL DO POVO),Despesas com Locação de Veículo,NA,NA,""9.440,00"",""10,84"""
"2023,1,ESTRELA BARROS,Vale Combustível,NA,NA,""5.192,00"",""18.408,00"""
"2023,1,ESTRELA BARROS,Vale Alimentação,NA,NA,""4.720,00"",""13.688,00"""
"2023,1,ESTRELA BARROS,Vale Restaurante,NA,NA,""2.360,00"",""11.328,00"""
"2023,1,ESTRELA BARROS,Passcard´s Eletrônicos,NA,NA,""780,00"",""10.548,00"""
"2023,1,ESTRELA BARROS,Despesas com Operadora Claro,NA,NA,""1.650,26"",""8.897,74"""
"2023,1,ESTRELA BARROS,Despesas com Serviço Gráfico,NA,NA,""5.277,56"",""3.620,18"""
"2023,1,ESTRELA BARROS,Despesas com Locação de Veículo,NA,NA,""3.609,00"",""11,18"""
"2023,1,EUDES BRINGEL,Vale Combustível,NA,NA,""5.000,00"",""18.600,00"""
"2023,1,EUDES BRINGEL,Vale Alimentação,NA,NA,""4.720,00"",""13.880,00"""
"2023,1,EUDES BRINGEL,Vale Restaurante,NA,NA,""2.360,00"",""11.520,00"""
"2023,1,EUDES BRINGEL,Passcard´s Eletrônicos,NA,NA,""468,00"",""11.052,00"""
"2023,1,EUDES BRINGEL,Despesas com Serviço Gráfico,NA,NA,""4.994,61"",""6.057,39"""
"2023,1,EUDES BRINGEL,Despesas com Locação de Veículo,NA,NA,""5.900,00"",""157,39"""
"2023,1,FÁBIO RUBENS,Vale Combustível,NA,NA,""6.844,00"",""16.756,00"""
"2023,1,FÁBIO RUBENS,Vale Alimentação,NA,NA,""4.720,00"",""12.036,00"""
"2023,1,FÁBIO RUBENS,Vale Restaurante,NA,NA,""2.360,00"",""9.676,00"""
"2023,1,FÁBIO RUBENS,Passcard´s Eletrônicos,NA,NA,""0,00"",""9.676,00"""
"2023,1,FÁBIO RUBENS,Despesas com Operadora Claro,NA,NA,""82,76"",""9.593,24"""
"2023,1,FÁBIO RUBENS,Despesas com Serviço Gráfico,NA,NA,""3.651,80"",""5.941,44"""
"2023,1,FÁBIO RUBENS,Despesas com Locação de Veículo,NA,NA,""5.900,00"",""41,44"""
"2023,1,GABRIEL AGUIAR,Vale Combustível,NA,NA,""5.182,00"",""18.418,00"""
"2023,1,GABRIEL AGUIAR,Vale Alimentação,NA,NA,""4.420,00"",""13.998,00"""
"2023,1,GABRIEL AGUIAR,Vale Restaurante,NA,NA,""2.360,00"",""11.638,00"""
"2023,1,GABRIEL AGUIAR,Passcard´s Eletrônicos,NA,NA,""1.404,00"",""10.234,00"""
"2023,1,GABRIEL AGUIAR,Despesas com Locação de Veículo,NA,NA,""4.998,42"",""5.235,58"""
"2023,1,GARDEL ROLIM,Vale Combustível,NA,NA,""5.000,00"",""18.600,00"""
"2023,1,GARDEL ROLIM,Vale Alimentação,NA,NA,""4.720,00"",""13.880,00"""
"2023,1,GARDEL ROLIM,Vale Restaurante,NA,NA,""600,00"",""13.280,00"""
"2023,1,GARDEL ROLIM,Passcard´s Eletrônicos,NA,NA,""195,00"",""13.085,00"""
"2023,1,GARDEL ROLIM,Despesas com Operadora Vivo,NA,NA,""124,20"",""12.960,80"""
"2023,1,GARDEL ROLIM,Despesas com Operadora Claro,NA,NA,""942,20"",""12.018,60"""
"2023,1,GARDEL ROLIM,Despesas com Serviço Gráfico,NA,NA,""2.496,82"",""9.521,78"""
"2023,1,GARDEL ROLIM,Despesas com Locação de Veículo,NA,NA,""6.510,00"",""3.011,78"""
"2023,1,GARDEL ROLIM,Despesas com Locação de Veículo,NA,NA,""2.930,00"",""81,78"""
"2023,1,GUILHERME SAMPAIO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,""5.192,00"",""18.408,00"""
"2023,1,GUILHERME SAMPAIO,Vale Alimentação,SODEXO PASS DO BRASIL,69.034.668/0001-56,""4.700,00"",""13.708,00"""
"2023,1,GUILHERME SAMPAIO,Vale Restaurante,SODEXO PASS DO BRASIL,69.034.668/0001-56,""1.400,00"",""12.308,00"""
"2023,1,GUILHERME SAMPAIO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,""1.599,00"",""10.709,00"""
"2023,1,GUILHERME SAMPAIO,Despesas com Telefonia Móvel Vivo,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,""82,80"",""10.626,20"""
"2023,1,GUILHERME SAMPAIO,Despesas com Locação de Veículo,CLARO S.A,40.432.544/0001/47,""4.998,42"",""5.627,78"""
"2023,1,GUILHERME SAMPAIO,,TIM S.A,02.421421/0001-11,""0,00"",""0,00"""
"2023,1,GUILHERME SAMPAIO,,CORREIOS E TELÉGRAFOS,34.028.316/0010-02,""0,00"",""0,00"""
"2023,1,GUILHERME SAMPAIO,,CASABLANCA RENT A CAR,NA,""0,00"",""0,00"""
"2023,1,INSPETOR ALBERTO,Vale Combustível,NA,NA,""6.844,00"",""16.756,00"""
"2023,1,INSPETOR ALBERTO,Vale Alimentação,NA,NA,""4.720,00"",""12.036,00"""
"2023,1,INSPETOR ALBERTO,Vale Restaurante,NA,NA,""2.360,00"",""9.676,00"""
"2023,1,INSPETOR ALBERTO,Passcard´s Eletrônicos,NA,NA,""0,00"",""9.676,00"""
"2023,1,INSPETOR ALBERTO,Despesas com Serviço Gráfico,NA,NA,""5.563,80"",""4.112,20"""
"2023,1,INSPETOR ALBERTO,Despesas com Locação de Veículo,NA,NA,""4.085,00"",""27,20"""
"2023,1,JORGE PINHEIRO,Vale Combustível,NA,NA,""4.500,00"",""19.100,00"""
"2023,1,JORGE PINHEIRO,Vale Alimentação,NA,NA,""4.720,00"",""14.380,00"""
"2023,1,JORGE PINHEIRO,Vale Restaurante,NA,NA,""2.360,00"",""12.020,00"""
"2023,1,JORGE PINHEIRO,Passcard´s Eletrônicos,NA,NA,""257,40"",""11.762,60"""
"2023,1,JORGE PINHEIRO,Despesas com Operadora Vivo,NA,NA,""165,60"",""11.597,00"""
"2023,1,JORGE PINHEIRO,Despesas com Serviço Gráfico,NA,NA,""4.178,10"",""7.418,90"""
"2023,1,JORGE PINHEIRO,Despesas com Serviço de Correios,NA,NA,""643,90"",""6.775,00"""
"2023,1,JOSÉ FREIRE,Vale Combustível,NA,NA,""5.192,00"",""18.408,00"""
"2023,1,JOSÉ FREIRE,Vale Alimentação,NA,NA,""4.600,00"",""13.808,00"""
"2023,1,JOSÉ FREIRE,Vale Restaurante,NA,NA,""1.500,00"",""12.308,00"""
"2023,1,JOSÉ FREIRE,Passcard´s Eletrônicos,NA,NA,""0,00"",""12.308,00"""
"2023,1,JOSÉ FREIRE,Despesas com Serviço Gráfico,NA,NA,""5.890,00"",""6.418,00"""
"2023,1,JOSÉ FREIRE,Despesas com Locação de Veículo,NA,NA,""6.408,00"",""10,00"""
"2023,1,JULIERME SENA,Vale Combustível,NA,NA,""5.192,00"",""18.408,00"""
"2023,1,JULIERME SENA,Vale Alimentação,NA,NA,""4.660,00"",""13.748,00"""
"2023,1,JULIERME SENA,Vale Restaurante,NA,NA,""2.360,00"",""11.388,00"""
"2023,1,JULIERME SENA,Passcard´s Eletrônicos,NA,NA,""1.170,00"",""10.218,00"""
"2023,1,JULIERME SENA,Despesas com Serviço Gráfico,NA,NA,""5.040,52"",""5.177,48"""
"2023,1,JULIERME SENA,Despesas com Locação de Veículo,NA,NA,""5.050,00"",""127,48"""
"2023,1,JÚLIO BRIZZI,Vale Combustível,NA,NA,""6.844,00"",""16.756,00"""
"2023,1,JÚLIO BRIZZI,Vale Alimentação,NA,NA,""4.720,00"",""12.036,00"""
"2023,1,JÚLIO BRIZZI,Vale Restaurante,NA,NA,""2.360,00"",""9.676,00"""
"2023,1,JÚLIO BRIZZI,Passcard´s Eletrônicos,NA,NA,""1.911,00"",""7.765,00"""
"2023,1,JÚLIO BRIZZI,Despesas com Operadora Claro,NA,NA,""973,33"",""6.791,67"""
"2023,1,JÚLIO BRIZZI,Despesas com Serviço Gráfico,NA,NA,""1.779,70"",""5.011,97"""
"2023,1,JÚLIO BRIZZI,Despesas com Locação de Veículo,NA,NA,""5.000,00"",""11,97"""
"2023,1,KÁTIA RODRIGUES,Vale Combustível,NA,NA,""6.844,00"",""16.756,00"""
"2023,1,KÁTIA RODRIGUES,Vale Alimentação,NA,NA,""4.720,00"",""12.036,00"""
"2023,1,KÁTIA RODRIGUES,Vale Restaurante,NA,NA,""2.360,00"",""9.676,00"""
"2023,1,KÁTIA RODRIGUES,Passcard´s Eletrônicos,NA,NA,""0,00"",""9.676,00"""
"2023,1,KÁTIA RODRIGUES,Despesas com Serviço Gráfico,NA,NA,""3.555,00"",""6.121,00"""
"2023,1,KÁTIA RODRIGUES,Despesas com Locação de Veículo,NA,NA,""3.619,14"",""2.501,86"""
"2023,1,KÁTIA RODRIGUES,Despesas com Locação de Veículo,NA,NA,""2.428,00"",""73,86"""
"2023,1,LARISSA GASPAR,Vale Combustível,NA,NA,""6.844,00"",""16.756,00"""
"2023,1,LARISSA GASPAR,Vale Alimentação,NA,NA,""4.720,00"",""12.036,00"""
"2023,1,LARISSA GASPAR,Vale Restaurante,NA,NA,""2.360,00"",""9.676,00"""
"2023,1,LARISSA GASPAR,Passcard´s Eletrônicos,NA,NA,""647,40"",""9.028,60"""
"2023,1,LARISSA GASPAR,Despesas com Locação de Veículo,NA,NA,""6.000,00"",""3.028,60"""
"2023,1,LÉO COUTO,Vale Combustível,NA,NA,""5.100,00"",""18.500,00"""
"2023,1,LÉO COUTO,Vale Alimentação,NA,NA,""3.000,00"",""15.500,00"""
"2023,1,LÉO COUTO,Vale Restaurante,NA,NA,""2.360,00"",""13.140,00"""
"2023,1,LÉO COUTO,Passcard´s Eletrônicos,NA,NA,""0,00"",""13.140,00"""
"2023,1,LÉO COUTO,Despesas com Locação de Veículo,NA,NA,""9.440,00"",""3.700,00"""
"2023,1,LÉO COUTO,Despesas com passagem Aérea,NA,NA,""2.955,23"",""744,77"""
"2023,1,LUCIANO GIRÃO,Vale Combustível,NA,NA,""6.844,00"",""16.756,00"""
"2023,1,LUCIANO GIRÃO,Vale Alimentação,NA,NA,""4.720,00"",""12.036,00"""
"2023,1,LUCIANO GIRÃO,Vale Restaurante,NA,NA,""2.000,00"",""10.036,00"""
"2023,1,LUCIANO GIRÃO,Passcard´s Eletrônicos,NA,NA,""686,40"",""9.349,60"""
"2023,1,LUCIANO GIRÃO,Despesas com Operadora Vivo,NA,NA,""24,94"",""9.324,66"""
"2023,1,LUCIANO GIRÃO,Despesas com Operadora Claro,NA,NA,""53,16"",""9.271,50"""
"2023,1,LUCIANO GIRÃO,Despesas com Serviço Gráfico,NA,NA,""5.602,00"",""3.669,50"""
"2023,1,LUCIANO GIRÃO,Despesas com Locação de Veículo,NA,NA,""3.619,14"",""50,36"""
"2023,1,LÚCIO BRUNO,Vale Combustível,NA,NA,""6.844,00"",""16.756,00"""
"2023,1,LÚCIO BRUNO,Vale Alimentação,NA,NA,""4.720,00"",""12.036,00"""
"2023,1,LÚCIO BRUNO,Vale Restaurante,NA,NA,""708,00"",""11.328,00"""
"2023,1,LÚCIO BRUNO,Passcard´s Eletrônicos,NA,NA,""0,00"",""11.328,00"""
"2023,1,LÚCIO BRUNO,Despesas com Serviço Gráfico,NA,NA,""1.875,90"",""9.452,10"""
"2023,1,LÚCIO BRUNO,Despesas com Locação de Veículo,NA,NA,""9.440,00"",""12,10"""
"2023,1,MARCELO LEMOS,Vale Combustível,NA,NA,""6.844,00"",""16.756,00"""
"2023,1,MARCELO LEMOS,Vale Alimentação,NA,NA,""4.720,00"",""12.036,00"""
"2023,1,MARCELO LEMOS,Vale Restaurante,NA,NA,""2.360,00"",""9.676,00"""
"2023,1,MARCELO LEMOS,Passcard´s Eletrônicos,NA,NA,""195,00"",""9.481,00"""
"2023,1,MARCELO LEMOS,Despesas com Serviço Gráfico,NA,NA,""5.831,10"",""3.649,90"""
"2023,1,MARCELO LEMOS,Despesas com Locação de Veículo,NA,NA,""3.619,14"",""30,76"""
"2023,1,MÁRCIO MARTINS,Vale Combustível,NA,NA,""6.844,00"",""16.756,00"""
"2023,1,MÁRCIO MARTINS,Vale Alimentação,NA,NA,""4.720,00"",""12.036,00"""
"2023,1,MÁRCIO MARTINS,Vale Restaurante,NA,NA,""2.360,00"",""9.676,00"""
"2023,1,MÁRCIO MARTINS,Passcard´s Eletrônicos,NA,NA,""0,00"",""9.676,00"""
"2023,1,MÁRCIO MARTINS,Despesas com Operadora Claro,NA,NA,""1.082,96"",""8.593,04"""
"2023,1,MÁRCIO MARTINS,Despesas com Serviço Gráfico,NA,NA,""5.486,96"",""3.106,08"""
"2023,1,MÁRCIO MARTINS,Despesas com Locação de Veículo,NA,NA,""3.102,90"",""3,18"""
"2023,1,MICHEL LINS,Vale Combustível,NA,NA,""6.844,00"",""16.756,00"""
"2023,1,MICHEL LINS,Vale Alimentação,NA,NA,""4.720,00"",""12.036,00"""
"2023,1,MICHEL LINS,Vale Restaurante,NA,NA,""2.360,00"",""9.676,00"""
"2023,1,MICHEL LINS,Passcard´s Eletrônicos,NA,NA,""655,20"",""9.020,80"""
"2023,1,MICHEL LINS,Despesas com Serviço Gráfico,NA,NA,""4.005,20"",""5.015,60"""
"2023,1,MICHEL LINS,Despesas com Locação de Veículo,NA,NA,""4.998,42"",""17,18"""
"2023,1,PAULO MARTINS,Vale Combustível,NA,NA,""5.192,00"",""18.408,00"""
"2023,1,PAULO MARTINS,Vale Alimentação,NA,NA,""4.720,00"",""13.688,00"""
"2023,1,PAULO MARTINS,Vale Restaurante,NA,NA,""2.360,00"",""11.328,00"""
"2023,1,PAULO MARTINS,Passcard´s Eletrônicos,NA,NA,""2.187,90"",""9.140,10"""
"2023,1,PAULO MARTINS,Despesas com Operadora Vivo,NA,NA,""124,20"",""9.015,90"""
"2023,1,PAULO MARTINS,Despesas com Operadora Claro,NA,NA,""992,05"",""8.023,85"""
"2023,1,PAULO MARTINS,Despesas com Serviço de Correios,NA,NA,""2.798,85"",""5.225,00"""
"2023,1,PAULO MARTINS,Despesas com Locação de Veículo,NA,NA,""5.050,00"",""175,00"""
"2023,1,PPCELL,Vale Combustível,NA,NA,""5.192,00"",""18.408,00"""
"2023,1,PPCELL,Vale Alimentação,NA,NA,""4.720,00"",""13.688,00"""
"2023,1,PPCELL,Vale Restaurante,NA,NA,""2.360,00"",""11.328,00"""
"2023,1,PPCELL,Passcard´s Eletrônicos,NA,NA,""343,20"",""10.984,80"""
"2023,1,PPCELL,Despesas com Serviço Gráfico,NA,NA,""4.473,30"",""6.511,50"""
"2023,1,PPCELL,Despesas com Locação de Veículo,NA,NA,""6.510,00"",""1,50"""
"2023,1,PRISCILA COSTA,Vale Combustível,NA,NA,""5.190,00"",""18.410,00"""
"2023,1,PRISCILA COSTA,Vale Alimentação,NA,NA,""4.720,00"",""13.690,00"""
"2023,1,PRISCILA COSTA,Vale Restaurante,NA,NA,""2.360,00"",""11.330,00"""
"2023,1,PRISCILA COSTA,Passcard´s Eletrônicos,NA,NA,""0,00"",""11.330,00"""
"2023,1,PRISCILA COSTA,Despesas com Locação de Veículo,NA,NA,""9.440,00"",""1.890,00"""
"2023,1,PROFESSOR ENILSON,Vale Combustível,NA,NA,""5.592,00"",""18.008,00"""
"2023,1,PROFESSOR ENILSON,Vale Alimentação,NA,NA,""4.720,00"",""13.288,00"""
"2023,1,PROFESSOR ENILSON,Vale Restaurante,NA,NA,""2.360,00"",""10.928,00"""
"2023,1,PROFESSOR ENILSON,Passcard´s Eletrônicos,NA,NA,""0,00"",""10.928,00"""
"2023,1,PROFESSOR ENILSON,Despesas com Serviço Gráfico,NA,NA,""5.894,20"",""5.033,80"""
"2023,1,PROFESSOR ENILSON,Despesas com Locação de Veículo,NA,NA,""4.998,42"",""35,38"""
"2023,1,RAIMUNDO FILHO,Vale Combustível,NA,NA,""5.192,00"",""18.408,00"""
"2023,1,RAIMUNDO FILHO,Vale Alimentação,NA,NA,""4.720,00"",""13.688,00"""
"2023,1,RAIMUNDO FILHO,Vale Restaurante,NA,NA,""2.360,00"",""11.328,00"""
"2023,1,RAIMUNDO FILHO,Passcard´s Eletrônicos,NA,NA,""0,00"",""11.328,00"""
"2023,1,RAIMUNDO FILHO,Despesas com Serviço Gráfico,NA,NA,""4.810,00"",""6.518,00"""
"2023,1,RAIMUNDO FILHO,Despesas com Locação de Veículo,NA,NA,""6.510,00"",""8,00"""
"2023,1,RONALDO MARTINS,Vale Combustível,NA,NA,""5.192,00"",""18.408,00"""
"2023,1,RONALDO MARTINS,Vale Alimentação,NA,NA,""4.720,00"",""13.688,00"""
"2023,1,RONALDO MARTINS,Vale Restaurante,NA,NA,""2.360,00"",""11.328,00"""
"2023,1,RONALDO MARTINS,Passcard´s Eletrônicos,NA,NA,""1.287,00"",""10.041,00"""
"2023,1,RONALDO MARTINS,Despesas com Locação de Veículo,NA,NA,""6.440,00"",""3.601,00"""
"2023,1,RONALDO MARTINS,Despesas com Locação de Veículo,NA,NA,""3.000,00"",""601,00"""
"2023,1,RONIVALDO MAIA,Vale Combustível,NA,NA,""5.192,00"",""18.408,00"""
"2023,1,RONIVALDO MAIA,Vale Alimentação,NA,NA,""4.720,00"",""13.688,00"""
"2023,1,RONIVALDO MAIA,Vale Restaurante,NA,NA,""2.000,00"",""11.688,00"""
"2023,1,RONIVALDO MAIA,Passcard´s Eletrônicos,NA,NA,""1.583,40"",""10.104,60"""
"2023,1,RONIVALDO MAIA,Despesas com Operadora Vivo,NA,NA,""41,40"",""10.063,20"""
"2023,1,RONIVALDO MAIA,Despesas com Serviço Gráfico,NA,NA,""4.871,59"",""5.191,61"""
